,aRarity,mRarity
13414,107.34,14.95
13415,56.5,4.73
13416,192.9,921.37
13417,200.66,447.65
13418,210.49,85.82
13426,173.92,14.8
13429,221.2,3906.79
13432,118.94,16.86
13434,211.88,534.95
13437,587.93,1361.79
13440,83.03,13.67
13441,100.7,131.8
13442,90.29,46.39
13443,232.22,2983.98
13445,223.83,132.16
13446,81.76,21.45
13447,94.97,13.34
13448,209.6,920.7
13449,113.87,7.38
13451,60.45,4.22
13452,233.65,412.84
13453,161.29,25.1
13455,70.56,6.63
13472,417.23,534.24
13473,108.4,31.15
13476,279.24,40.73
13477,193.82,243.46
13479,224.5,444.05
13480,147.11,56.82
13481,115.86,40.03
13482,100.35,21.05
13484,93.92,149.01
13486,596.56,81.28
13489,86.47,74.19
13490,2742.99,179.63
13491,93.4,125.71
13492,424.98,174.68
13493,143.73,110.01
13495,82.49,11.88
13496,149.83,60.47
13497,146.04,127.01
13499,106.09,27.15
13501,134.72,57.87
13502,386.51,453.13
13507,99.67,163.99
13509,5328.98,130.35
13510,409.85,1236.38
13511,93.98,51.5
13521,104.5,35.63
13522,238.44,34.55
13524,241.34,636.6
13526,94.05,20.63
13529,129.21,45.5
13554,121.65,17.03
13556,88.33,43.78
13557,107.63,44.03
13558,103.53,46.65
13559,83.9,14.62
13561,250.99,253.93
13563,94.29,33.15
13564,146.42,121.04
13565,77.68,19.69
13566,137.38,407.77
13567,63.17,7.21
13568,108.32,120.89
13570,245.75,226.72
13572,175.38,139.61
13576,117.89,82.21
13577,79.25,15.9
13579,281.86,189.26
13580,1107.77,9155.59
13582,323.7,212.93
13588,178.54,48.63
13590,91.91,79.11
13592,399.61,93.47
13593,210.22,13.64
13594,104.8,151.41
13595,118.91,37.04
13596,524.55,371.62
13597,67.63,21.98
13598,86.09,49.87
13600,65.7,12.38
13601,75.7,34.08
13605,529.6,16.72
13608,90.98,16.08
13609,287.83,501.16
13610,170.02,50.47
13611,445.38,2109.79
13612,96.26,62.85
13614,253.39,41.58
13616,96.49,18.96
13617,148.76,100.4
13618,94.33,21.14
13619,121.36,38.84
13621,120.62,15.98
13623,269.32,11714.38
13624,152.7,294.62
13627,165.46,175.44
13628,92.85,25.85
13632,97.67,71.55
13633,96.39,25.97
13634,64.5,10.23
13635,144.28,310.96
13636,130.31,30.71
13637,87.56,20.31
13639,161.58,67.12
13640,2680.82,53.42
13642,128.78,66.71
13643,102.74,9.62
13644,909.71,9467.3
13645,85.16,24.46
13646,163.13,57.1
13647,311.71,562.41
13648,135.12,62.33
13649,129.08,29.79
13650,378.05,280.67
13651,79.31,18.18
13653,500.53,11.2
13655,75.04,7.93
13656,62.43,5.88
13657,95.7,17.57
13658,197.88,181.19
13659,593.49,1370.95
13667,80.9,46.31
13669,103.4,38.14
13671,427.32,164.26
13672,1564.59,189.23
13673,619.02,1890.98
13674,129.95,149.57
13676,349.41,79.03
13677,94.77,2.17
13678,142.21,108.07
13680,151.58,254.68
13681,212.76,26.32
13682,140.72,192.54
13683,422.89,785.13
13685,104.52,27.99
13687,315.98,105.76
13688,89.42,17.12
13689,107.1,46.4
13690,67.24,26.6
13691,1606.97,168.39
13692,273.2,704.09
13693,85.75,16.13
13694,632.03,2700.63
13695,61.15,4.23
13697,160.86,124.17
13698,380.39,35.18
13701,158.23,111.55
13709,236.59,152.78
13713,92.42,39.92
13714,75.87,38.23
13715,116.41,22.61
13716,74.78,16.8
13718,310.08,125.74
13719,300.62,165.14
13722,131.9,26.82
13724,249.21,176.43
13729,140.43,181.22
13730,719.16,57.08
13733,104.41,79.47
13734,101.95,35.65
13739,333.89,817.36
13741,122.11,343.73
13742,88.47,20.02
13744,415.13,57.68
13745,197.88,181.19
13746,95.7,17.57
13747,107.29,8.64
13749,76.48,26.44
13750,98.59,26.3
13752,2148.88,56.5
13753,143.58,39.88
13754,160.52,65.18
13755,512.19,994.81
13756,116.17,17.28
13761,163.28,114.51
13762,579.33,784.67
13763,58.16,8.41
13766,165.54,389.38
13767,297.61,56.46
13769,678.81,250.63
13771,129.55,64.09
13772,75.24,13.07
13773,138.37,133.36
13774,349.21,3140.18
13775,108.17,61.61
13777,135.0,69.57
13778,132.31,45.26
13779,65.66,4.45
13780,110.64,29.74
13781,195.02,10.61
13784,49.09,4.23
13786,74.88,20.95
13787,151.33,34.2
13788,159.24,670.45
13795,123.56,35.3
13796,142.85,139.82
13803,288.44,2867.03
13805,227.82,90.4
13806,352.63,152.58
13807,128.19,45.88
13808,1164.67,116.09
13809,247.25,209.78
13810,73.51,5.35
13812,134.28,103.3
13814,132.45,63.1
13815,442.54,497.78
13816,213.5,1206.33
13817,92.32,14.24
13818,197.41,763.22
13819,688.47,93.4
13824,105.87,68.21
13826,127.02,314.67
13841,171.73,811.09
13843,79.49,26.68
13851,104.41,79.47
13852,101.95,35.65
13855,89.51,16.52
13856,198.26,12.34
13857,73.91,15.79
13858,71.11,15.28
13859,198.63,39.62
13860,278.7,407.08
13862,177.99,224.95
13864,107.6,26.86
13865,188.81,48.63
13867,140.47,50.48
13869,96.89,49.08
13870,153.59,62.37
13871,77.05,4.73
13876,213.04,410.06
13877,125.4,82.32
13886,207.59,45.53
13890,197.53,465.1
13891,525.2,223.77
13892,90.77,28.46
13894,722.38,41.63
13895,57.9,4.85
13901,146.33,18.53
13902,166.27,105.63
13903,140.37,150.49
13904,947.24,77.42
13905,109.1,35.08
13906,148.8,117.31
13909,657.56,12.3
13910,142.83,76.4
13912,147.27,42.9
13913,1880.55,298.1
13914,133.11,65.34
13915,194.77,68.93
13916,86.71,11.62
13917,105.53,98.6
13918,177.93,94.94
13920,172.04,1156.56
13921,477.05,580.07
13922,161.82,145.27
13924,87.52,103.54
13927,74.55,21.36
13930,146.2,55.91
13931,439.01,89.34
13932,110.34,11.8
13944,525.21,24.48
13945,123.83,88.13
13946,121.04,101.31
13948,142.25,67.28
13953,182.67,798.46
13954,380.42,218.59
13956,177.29,200.92
13957,156.41,134.14
13958,184.43,80.74
13961,252.51,2142.22
13962,129.37,113.78
13963,130.24,281.45
13968,103.65,114.38
13970,122.36,25.49
13972,153.33,216.97
13973,177.83,24.26
13974,118.13,33.95
13979,118.62,128.85
13980,172.65,104.78
13981,161.73,218.02
13985,90.3,43.98
13991,142.94,26.0
13992,137.69,216.52
13993,114.85,19.49
13999,118.56,52.62
14000,797.73,24.43
14001,172.31,27.98
14002,271.66,1338.75
14004,98.15,9.63
14011,122.14,87.4
14014,327.79,363.5
14016,155.62,52.84
14017,77.06,21.49
14023,114.82,13.75
14026,95.45,28.03
14027,364.53,42.39
14028,244.61,194.69
14040,247.69,26.2
14041,170.98,218.6
14045,323.0,41.23
14046,235.47,34.76
14047,84.88,16.78
14048,236.92,106.31
14052,101.36,89.5
14057,754.74,416.56
14059,405.36,681.23
14061,80.04,19.52
14064,187.46,150.74
14065,170.62,73.7
14068,114.51,69.83
14071,139.52,33.76
14073,89.71,19.18
14074,158.31,218.01
14076,520.57,56.7
14078,583.95,106.68
14079,145.72,90.61
14084,222.94,94.52
14085,144.06,87.04
14086,166.87,559.52
14087,154.99,344.98
14088,567.67,20.44
14090,128.49,73.71
14091,283.83,64.13
14097,171.86,12.99
14098,165.62,72.8
14099,212.5,173.21
14102,127.39,60.33
14112,230.39,412.28
14113,103.81,41.88
14114,360.72,572.15
14115,582.69,121.86
14119,117.83,27.86
14120,247.11,60.3
14121,156.69,1189.65
14127,207.77,732.85
14130,204.13,1525.86
14131,152.42,36.96
14132,95.86,13.69
14133,719.58,7427.34
14136,182.79,383.05
14137,332.5,848.47
14138,325.18,99.95
14139,314.12,108.31
14141,291.45,119.8
14145,227.95,3835.56
14146,138.94,156.61
14150,96.19,28.92
14153,146.56,226.65
14155,242.03,56.21
14156,117.11,37.59
14157,144.7,184.77
14158,141.12,133.94
14159,99.24,69.93
14160,115.91,53.01
14161,162.58,71.1
14162,150.27,85.63
14163,83.14,13.8
14164,759.72,159.63
14166,139.32,72.65
14168,120.18,87.95
14173,158.88,21.34
14174,89.51,27.34
14175,166.0,125.15
14177,71.52,19.84
14181,207.38,1085.6
14182,103.79,6.93
14189,202.24,188.78
14191,69.36,15.15
14192,375.75,389.76
14193,136.45,287.68
14194,125.74,126.11
14195,145.78,218.62
14196,379.55,426.35
14199,89.14,56.51
14200,95.14,62.84
14202,228.52,225.5
14204,187.95,134.66
14207,150.54,22.45
14212,216.87,96.55
14213,333.21,22.52
14215,121.15,45.97
14217,154.42,158.35
14218,146.85,402.0
14219,161.96,339.21
14222,173.6,135.94
14229,79.5,17.54
14230,153.86,156.97
14231,177.79,312.3
14232,232.95,266.69
14241,82.46,15.06
14242,103.13,50.27
14244,154.3,448.66
14247,127.46,86.67
14248,145.57,179.64
14249,115.64,25.3
14251,702.18,117.29
14253,155.64,26.39
14254,130.58,31.7
14259,165.54,201.99
14260,399.83,190.9
14261,149.11,5.21
14262,68.68,14.08
14263,328.44,128.4
14265,117.9,62.4
14266,76.51,5.61
14267,126.21,44.63
14268,157.09,77.32
14269,188.02,84.03
14272,58.06,14.54
14274,138.41,338.15
14276,148.72,24.84
14279,235.05,2056.13
14283,201.11,125.13
14284,234.5,1056.09
14285,317.28,480.25
14290,245.69,1831.05
14291,179.08,185.61
14292,122.14,87.4
14298,294.62,110.1
14306,826.96,243.94
14307,111.42,30.47
14308,77.19,14.29
14309,254.42,4817.43
14310,82.37,37.2
14311,279.15,28.18
14312,190.49,74.57
14313,120.45,51.43
14314,185.71,63.91
14316,247.0,74.53
14319,59.11,11.03
14320,176.16,3264.36
14322,270.74,84.2
14323,160.61,70.21
14328,259.67,348.89
14329,138.21,81.6
14336,155.02,108.2
14337,104.71,32.44
14338,78.54,16.86
14339,137.04,15.43
14340,145.61,17.26
14341,246.43,317.9
14343,223.5,89.1
14345,122.0,33.97
14347,1016.86,440.09
14348,74.22,41.67
14351,591.18,11.28
14353,178.85,80.46
14354,110.72,58.94
14361,66.78,16.61
14363,164.29,122.76
14364,88.15,27.57
14367,118.44,211.13
14369,60.63,6.05
14370,129.91,65.96
14376,112.7,13.76
14381,209.88,54.61
14383,153.26,71.44
14384,277.86,81.75
14386,394.83,179.66
14387,161.36,276.03
14388,211.84,2731.66
14395,175.09,54.38
14396,107.56,44.67
14397,157.12,252.86
14401,84.39,29.25
14402,128.71,145.38
14403,86.58,19.58
14404,123.96,10.29
14405,90.34,44.38
14406,506.85,21.39
14407,375.71,146.21
14408,672.36,90.04
14409,160.39,319.66
14412,72.12,12.58
14413,95.08,9.73
14414,85.77,28.03
14415,75.54,11.44
14420,173.88,465.55
14421,100.41,37.87
14429,188.37,396.21
14433,124.5,46.46
14435,130.87,504.91
14439,247.69,3644.9
14441,114.31,24.33
14443,387.35,806.62
14444,157.81,71.2
14445,152.43,110.77
14446,138.94,34.54
14447,136.73,17.65
14451,137.94,270.13
14452,72.11,17.93
14454,156.28,86.06
14455,72.85,4.06
14458,233.65,2370.52
14463,256.96,2276.87
14465,99.61,19.17
14467,143.14,70.64
14468,212.05,683.41
14469,219.81,329.58
14470,93.2,25.68
14471,147.65,71.21
14472,175.06,151.65
14473,72.62,9.31
14474,109.15,39.23
14475,137.43,23.58
14476,169.76,723.81
14477,68.98,5.41
14478,156.91,237.45
14479,67.0,2.95
14480,94.41,37.45
14481,263.28,1712.76
14482,98.06,45.85
14484,176.01,306.53
14487,204.64,91.76
14491,557.46,88.38
14493,243.97,433.08
14494,123.19,164.95
14501,251.14,10.16
14502,220.51,2989.87
14503,218.45,74.42
14505,63.05,9.83
14506,131.98,56.95
14510,181.41,38.33
14511,646.21,227.08
14514,141.88,42.81
14515,282.69,3695.6
14520,196.86,63.12
14522,155.87,202.09
14527,269.98,450.47
14528,89.28,29.62
14529,198.48,266.05
14530,288.81,1463.42
14531,1392.38,1150.49
14533,223.39,44.43
14538,220.71,680.58
14539,97.32,47.72
14541,219.52,20.61
14542,158.29,173.79
14543,182.34,432.31
14545,283.84,975.76
14546,757.76,210.72
14547,119.05,24.89
14549,319.83,533.46
14550,89.9,9.5
14551,244.21,493.15
14555,83.45,36.88
14557,141.72,41.62
14558,81.94,77.75
14561,100.87,10.75
14562,154.8,21.8
14565,148.86,224.13
14567,294.73,125.5
14568,298.45,125.05
14571,213.07,41.77
14574,240.02,8.28
14577,87.1,35.08
14579,183.13,84.76
14580,88.34,13.28
14582,625.05,20269.22
14583,335.04,38.05
14590,201.65,10.65
14591,113.35,123.75
14592,293.83,149.74
14593,99.15,32.79
14599,116.75,55.67
14601,298.93,1226.46
14607,154.1,98.04
14608,137.6,21.22
14609,249.77,6424.21
14612,404.92,331.43
14613,224.03,571.78
14617,59.32,13.47
14618,82.18,22.24
14619,77.08,20.6
14621,433.01,571.63
14622,399.45,638.82
14623,99.87,68.29
14629,182.81,96.43
14630,244.17,66.64
14631,763.54,620.93
14632,88.62,52.91
14633,161.66,91.52
14634,121.67,11.72
14635,193.64,85.29
14637,355.28,538.35
14638,97.99,31.52
14640,134.55,60.19
14643,74.78,19.82
14647,155.32,271.38
14649,146.15,169.53
14650,70.14,9.22
14651,116.59,13.42
14653,126.09,85.36
14654,210.91,717.56
14655,216.2,295.16
14657,342.83,80.78
14658,195.95,172.87
14659,117.94,56.73
14666,126.11,43.98
14667,223.71,118.54
14673,409.88,19.45
14681,201.76,56.76
14682,408.18,152.35
14694,97.12,24.28
14695,185.51,1701.61
14696,125.01,25.52
14697,109.41,27.29
14698,275.9,569.7
14699,215.25,262.11
14701,229.79,98.84
14707,2170.52,103.67
14708,364.07,257.33
14709,149.73,87.55
14710,181.66,384.23
14711,121.01,16.36
14712,98.83,63.24
14714,1316.6,7334.58
14716,74.32,5.97
14718,79.69,17.38
14719,118.39,140.69
14722,178.41,200.82
14723,93.36,73.14
14724,115.33,46.29
14730,219.78,1095.32
14733,88.68,15.8
14734,722.33,578.76
14735,88.35,34.49
14740,202.13,398.27
14741,115.88,35.85
14742,197.1,29.64
14743,200.64,1873.24
14749,60.89,15.6
14750,355.15,750.28
14752,86.61,11.92
14753,490.08,8.36
14756,82.9,14.02
14757,108.58,143.79
14759,317.73,19.43
14760,54.57,3.63
14761,179.02,562.0
14762,256.0,355.7
14763,98.04,72.23
14764,83.44,10.14
14769,80.84,26.14
14772,125.3,17.43
14778,60.11,5.29
14779,195.68,265.75
14782,132.26,113.86
14783,332.82,814.73
14786,79.7,21.39
14789,186.09,654.64
14791,352.07,263.39
14793,51.68,4.46
14794,109.44,6.24
14795,119.67,19.29
14796,223.61,165.55
14797,83.29,21.06
14798,119.52,43.13
14799,197.21,54.91
14800,80.6,18.88
14804,487.59,75.38
14805,83.54,42.83
14809,96.93,37.1
14810,137.59,22.71
14812,181.08,874.24
14813,73.73,15.42
14814,81.44,56.95
14815,88.87,19.8
14816,108.44,125.86
14817,134.73,154.91
14819,112.76,17.73
14825,183.37,378.19
14826,159.08,21.93
14827,2227.8,824.64
14828,263.77,717.22
14829,132.23,249.18
14830,70.18,21.7
14831,128.0,58.92
14833,105.51,104.54
14835,341.41,27.37
14836,104.78,120.57
14837,156.94,186.1
14838,132.02,82.08
14840,128.79,168.42
14845,231.21,244.53
14847,52.1,4.13
14851,97.18,38.57
14854,139.4,10.82
14857,224.03,1456.38
14858,104.27,39.32
14864,157.73,649.66
14870,64.17,9.2
14871,124.0,190.86
14873,182.05,458.01
14879,89.59,18.26
14880,92.82,18.25
14881,105.12,32.32
14882,565.81,14.03
14884,87.61,82.35
14885,126.78,22.44
14886,400.12,25.54
14889,832.84,1228.68
14892,183.84,112.54
14895,57.77,4.12
14899,120.15,117.1
14902,225.95,45.13
14903,62.5,5.09
14904,129.76,60.38
14906,108.22,72.67
14907,118.58,148.77
14909,96.71,32.52
14910,122.85,229.29
14911,120.34,113.54
14914,74.4,10.02
14915,145.09,243.23
14922,1393.56,162.13
14923,65.09,10.57
14928,223.65,208.6
14929,89.46,12.36
14934,139.26,54.1
14935,50.34,1.99
14938,187.66,59.62
14939,192.54,21.83
14941,79.87,21.14
14942,193.03,469.8
14946,79.65,5.0
14948,157.94,213.38
14956,82.73,10.47
14958,82.05,9.85
14959,156.2,86.74
14964,247.92,51.88
14965,1713.93,246.41
14966,116.86,114.99
14967,142.67,53.64
14969,351.92,82.07
14970,210.68,61.11
14974,293.97,171.76
14975,97.85,42.54
14976,87.18,15.12
14977,77.97,30.49
14978,104.23,68.13
14979,624.52,32.72
14980,211.75,39.17
14981,432.27,614.96
14982,117.75,50.96
14983,304.3,995.6
14984,107.93,65.93
14986,195.76,1853.89
14989,131.85,133.86
14990,281.2,17.92
14992,2174.73,163.68
14993,264.78,67.35
14995,162.38,355.48
14996,207.14,113.95
14997,136.09,109.67
15000,805.49,67.23
15001,279.53,733.06
15006,103.51,14.41
15007,151.49,32.8
15010,174.5,31.0
15012,794.23,12.78
15013,1094.1,23.9
15014,149.81,46.42
15016,141.66,68.62
15017,161.41,108.15
15022,90.84,34.75
15023,91.07,32.9
15028,174.68,196.65
15030,147.5,175.29
15031,83.77,23.97
15033,579.82,90.69
15035,177.82,159.66
15036,157.22,152.6
15037,99.93,56.19
15038,187.49,199.94
15044,1403.38,204.51
15046,106.83,28.55
15048,144.88,153.75
15053,138.73,99.92
15054,71.78,11.1
15055,68.66,4.26
15056,426.27,4419.94
15059,454.79,5.87
15061,109.07,55.5
15062,218.89,722.66
15063,71.19,13.22
15064,99.99,79.05
15065,163.7,1334.39
15066,66.66,3.51
15067,79.91,54.56
15068,467.75,633.4
15070,112.83,52.21
15071,199.62,107.99
15073,123.9,20.67
15075,72.69,8.99
15077,146.35,41.98
15078,384.85,343.38
15079,100.97,11.2
15087,257.85,1003.51
15089,64.86,11.82
15090,202.63,33.85
15091,115.83,27.09
15092,102.03,13.37
15093,158.78,395.88
15101,285.0,32.74
15102,79.55,8.52
15105,111.84,15.97
15106,182.42,225.16
15107,374.04,18.62
15114,162.59,10.03
15115,139.87,116.1
15117,174.98,830.93
15125,112.77,71.32
15126,198.82,823.32
15127,111.4,59.04
15130,432.03,33.67
15135,156.08,204.39
15137,177.3,5.09
15139,170.84,295.44
15142,169.04,27.14
15143,140.53,86.44
15146,118.46,41.34
15147,134.99,103.8
15150,447.97,2254.29
15151,161.1,264.65
15156,165.81,202.37
15157,76.42,14.15
15160,177.88,301.55
15161,281.95,1234.7
15167,202.37,504.14
15170,152.34,17.56
15183,222.89,134.39
15184,95.99,24.9
15185,130.71,18.86
15186,91.2,20.04
15187,82.98,9.93
15191,115.41,48.42
15192,112.3,48.76
15193,166.56,738.91
15194,278.77,26.01
15195,99.9,52.06
15196,169.63,13.22
15197,588.98,154.09
15198,73.44,19.71
15199,143.91,62.54
15200,126.77,63.77
15206,283.11,8.15
15208,118.85,25.83
15209,572.0,1408.44
15212,136.79,29.82
15215,192.47,180.46
15216,61.63,3.82
15217,3014.32,1092.79
15218,663.93,23.83
15219,92.7,26.12
15220,168.42,55.7
15221,5329.54,86.44
15223,235.2,182.48
15224,137.08,336.14
15225,1595.78,248.88
15226,72.11,15.66
15227,100.48,39.27
15228,100.46,125.93
15229,66.33,13.04
15231,198.73,44.12
15233,305.63,886.48
15239,1536.02,960.41
15240,160.16,62.67
15241,549.89,20.52
15242,135.75,55.53
15244,80.35,31.28
15246,2139.81,12.92
15253,268.79,33.68
15254,89.98,30.04
15257,118.76,47.99
15258,128.17,27.39
15259,263.44,232.93
15260,129.24,149.79
15265,117.85,55.75
15267,152.98,140.0
15270,171.8,105.78
15271,340.85,41.79
15272,169.04,75.58
15275,91.45,27.83
15276,107.07,49.8
15277,175.46,171.29
15278,128.62,101.63
15280,96.2,17.82
15281,476.67,409.45
15282,378.88,34.86
15286,156.22,59.74
15287,118.66,29.37
15288,172.14,68.68
15289,140.23,14.35
15290,90.94,10.32
15291,269.21,2317.74
15292,90.35,16.34
15296,483.28,282.04
15298,176.86,974.86
15299,480.66,212.17
15301,96.18,15.44
15302,269.15,104.28
15307,415.78,448.32
15308,205.72,72.11
15309,130.06,168.04
15310,95.85,20.67
15312,151.22,65.91
15313,66.35,10.32
15314,101.2,60.86
15316,226.89,542.02
15319,102.09,31.45
15320,259.46,1629.23
15321,177.4,94.07
15322,162.12,42.46
15324,144.57,85.36
15325,162.13,218.96
15328,132.23,171.07
15330,161.36,80.45
15331,106.99,76.28
15337,141.42,165.09
15339,107.84,30.7
15341,88.87,69.41
15343,82.53,65.91
15345,180.24,109.96
15346,120.07,27.17
15347,269.35,88.64
15351,133.07,272.21
15355,397.38,181.92
15356,162.25,13.82
15358,131.42,160.59
15360,132.65,24.24
15361,109.83,16.63
15363,187.59,611.49
15366,434.52,1142.31
15370,87.84,33.59
15371,91.77,49.53
15372,210.54,235.03
15373,77.41,27.34
15374,98.47,81.43
15378,536.9,36.77
15379,73.34,13.63
15381,610.11,1463.59
15383,79.91,3.58
15385,98.9,34.24
15388,94.89,14.7
15392,162.97,63.76
15393,763.56,47.05
15407,121.31,22.31
15408,74.63,12.51
15413,219.37,459.88
15415,69.18,10.75
15416,143.87,39.77
15417,334.89,27.94
15418,71.64,6.31
15419,100.89,67.42
15420,98.4,41.19
15421,106.04,21.96
15422,72.28,7.43
15423,147.43,118.09
15426,440.63,326.15
15428,184.5,198.93
15429,584.51,98.05
15430,382.4,34.66
15431,147.1,52.89
15439,216.52,24.7
15440,120.54,228.57
15441,181.42,52.51
15442,120.44,121.96
15443,161.18,298.88
15445,363.62,109.47
15447,169.55,108.1
15449,107.98,61.13
15450,97.11,15.09
15453,354.27,131.89
15454,234.49,1552.09
15458,207.25,1196.83
15465,124.64,23.41
15468,92.66,74.55
15470,127.38,62.23
15472,209.93,417.99
15473,314.88,242.79
15478,114.97,53.81
15484,154.21,152.74
15485,215.63,13.23
15486,524.71,36.6
15488,222.54,230.91
15489,104.9,11.88
15490,750.49,2674.44
15493,53.48,7.97
15495,399.72,3158.1
15496,177.93,688.24
15502,176.37,181.08
15503,82.58,32.14
15504,157.9,200.71
15505,191.42,72.06
15506,686.34,166.68
15508,163.55,222.7
15509,96.66,67.03
15510,149.69,94.79
15512,181.49,49.42
15513,65.2,8.02
15514,419.77,375.34
15519,545.94,1101.74
15521,120.83,11.99
15522,128.23,57.01
15526,173.18,92.46
15527,271.34,21.42
15529,86.81,32.82
15530,88.56,17.47
15531,140.66,77.68
15532,187.97,224.62
15533,315.15,143.25
15534,175.3,560.83
15535,208.48,273.96
15538,336.47,158.07
15540,403.32,1670.08
15541,64.53,16.9
15545,218.45,131.15
15551,174.43,1171.49
15553,409.13,481.69
15554,76.22,24.09
15559,136.83,316.51
15564,195.09,25.08
15572,450.86,88.82
15573,109.6,48.87
15575,169.24,438.26
15581,61.85,5.93
15582,276.09,65.45
15583,113.4,57.5
15584,913.71,9.74
15591,458.66,6492.25
15595,179.1,83.56
15596,106.93,18.38
15597,185.39,23.62
15598,137.79,68.27
15599,160.74,102.95
15600,5309.76,97.72
15601,105.95,22.93
15605,192.65,60.26
15607,71.44,20.55
15611,86.74,4.52
15612,52.0,2.22
15616,129.48,94.18
15619,98.52,15.97
15620,146.21,221.35
15621,104.55,18.1
15622,80.13,14.01
15626,104.8,13.61
15627,180.32,45.31
15628,255.16,117.48
15630,85.34,36.59
15632,165.05,179.76
15633,147.1,40.11
15634,88.85,11.38
15635,75.69,19.04
15636,119.55,120.95
15637,1992.64,1546.71
15644,167.57,25.13
15645,111.18,42.17
15646,134.02,52.65
15651,268.22,1935.71
15653,111.37,17.77
15654,135.36,51.25
15658,787.78,360.05
15659,91.79,26.17
15662,128.1,117.35
15663,2709.11,346.83
15672,90.3,17.27
15682,62.09,23.31
15686,120.71,78.86
15687,642.88,287.05
15689,164.97,38.57
15691,173.69,102.79
15693,76.06,37.64
15694,220.46,133.99
15695,103.02,124.29
15696,362.5,32.83
15698,113.43,31.91
15699,184.33,483.49
15700,197.57,82.03
15701,292.84,1514.76
15703,634.97,582.35
15704,154.57,53.8
15705,165.37,684.59
15707,157.68,34.91
15708,89.26,3.38
15709,147.43,106.2
15710,1847.5,114.4
15711,109.9,65.18
15713,104.4,20.53
15714,113.53,15.21
15716,85.02,10.14
15717,147.42,74.65
15718,131.09,17.78
15719,173.28,84.69
15720,115.31,50.25
15721,162.2,20.19
15734,151.44,68.96
15735,115.91,30.85
15743,106.85,21.27
15745,161.87,206.9
15748,84.56,30.53
15755,76.76,8.93
15756,122.2,119.06
