,rarity
86560,158.908
86561,107.614
86562,100.701
86563,274.678
86564,78.957
86565,112.565
86566,178.187
86567,114.218
86568,80.617
86569,102.119
86570,77.053
86571,94.399
86572,84.429
86573,61.043
86574,192.46
86575,77.527
86576,75.871
86577,64.281
86578,106.674
86579,218.266
86580,103.862
86581,172.521
86582,66.99
86583,148.583
86584,124.207
86585,67.265
86586,59.692
86587,176.499
86588,98.717
86589,117.845
86590,104.949
86591,159.008
86592,126.828
86593,61.849
86594,202.523
86595,149.648
86596,96.066
86597,88.677
86598,80.857
86599,89.064
86600,89.898
86601,63.265
86602,111.101
86603,136.312
86604,156.622
86605,66.41
86606,74.665
86607,71.258
86608,89.422
86609,90.841
86610,89.291
86611,107.704
86612,308.44
86613,84.195
86614,96.488
86615,55.364
86616,65.129
86617,204.836
86618,69.503
86619,70.417
86620,117.584
86621,79.455
86622,90.192
86623,119.609
86624,131.319
86625,76.791
86626,92.235
86627,154.516
86628,109.188
86629,98.73
86630,99.086
86631,89.326
86632,189.929
86633,77.038
86634,122.969
86635,53.641
86636,420.555
86637,178.053
86638,177.756
86639,382.71
86640,81.656
86641,63.542
86642,84.153
86643,68.735
86644,74.853
86645,111.411
86646,60.285
86647,81.81
86648,89.613
86649,85.635
86650,72.298
86651,144.114
86652,93.739
86653,83.257
86654,106.009
86655,72.865
86656,71.739
86657,93.785
86658,1352.69
86659,63.478
86660,121.912
86661,122.873
86662,149.706
86663,113.882
86664,70.483
86665,132.804
86666,65.026
86667,78.476
86668,60.492
86669,69.878
86670,63.423
86671,101.947
86672,76.004
86673,214.785
86674,111.971
86675,94.01
86676,331.366
86677,70.722
86678,65.629
86679,125.159
86680,243.619
86681,72.724
86682,72.223
86683,160.337
86684,82.548
86685,107.377
86686,68.439
86687,208.04
86688,532.365
86689,126.625
86690,159.38
86691,60.911
86692,1010.336
86693,81.738
86694,78.46
86695,88.534
86696,175.052
86697,143.79
86698,128.477
86699,99.943
86700,158.321
86701,175.68
86702,76.196
86703,57.911
86704,97.215
86705,99.126
86706,102.546
86707,84.722
86708,107.208
86709,179.804
86710,198.777
86711,60.479
86712,98.965
86713,118.916
86714,120.633
86715,75.829
86716,92.265
86717,84.7
86718,125.199
86719,102.318
86720,64.105
86721,105.6
86722,66.662
86723,173.617
86724,93.029
86725,66.562
86726,64.895
86727,167.113
86728,189.282
86729,70.738
86730,80.729
86731,62.654
86732,75.577
86733,76.67
86734,64.793
86735,109.804
86736,102.051
86737,62.947
86738,107.295
86739,92.992
86740,132.557
86741,107.022
86742,77.573
86743,83.541
86744,96.697
86745,174.135
86746,76.034
86747,61.903
86748,331.697
86749,80.319
86750,84.87
86751,68.226
86752,148.659
86753,124.092
86754,97.615
86755,52.286
86756,107.808
86757,82.568
86758,82.029
86759,116.207
86760,170.976
86761,71.523
86762,78.44
86763,71.186
86764,101.407
86765,308.019
86766,81.017
86767,122.112
86768,82.941
86769,137.591
86770,58.404
86771,127.267
86772,69.557
86773,80.263
86774,78.466
86775,113.619
86776,105.738
86777,121.892
86778,110.101
86779,65.612
86780,270.376
86781,95.736
86782,102.58
86783,96.267
86784,71.508
86785,123.076
86786,81.652
86787,101.725
86788,59.623
86789,91.929
86790,123.78
86791,70.371
86792,250.017
86793,83.166
86794,99.488
86795,561.583
86796,123.855
86797,74.385
86798,92.279
86799,53.163
86800,66.819
86801,93.145
86802,78.764
86803,130.271
86804,119.173
86805,78.028
86806,115.933
86807,87.392
86808,62.873
86809,130.936
86810,154.427
86811,100.063
86812,135.208
86813,83.223
86814,60.342
86815,69.377
86816,73.513
86817,54.512
86818,86.918
86819,114.794
86820,84.881
86821,95.659
86822,60.046
86823,74.863
86824,71.603
86825,66.294
86826,55.119
86827,64.757
86828,84.371
86829,65.951
86830,88.647
86831,160.352
86832,212.656
86833,78.97
86834,72.345
86835,151.549
86836,78.885
86837,109.125
86838,96.444
86839,73.807
86840,94.78
86841,105.378
86842,62.623
86843,134.557
86844,77.272
86845,98.223
86846,101.418
86847,95.501
86848,112.468
86849,88.235
86850,53.301
86851,164.365
86852,79.383
86853,102.125
86854,106.637
86855,528.088
86856,98.911
86857,132.636
86858,213.783
86859,159.871
86860,114.573
86861,164.132
86862,81.249
86863,80.391
86864,84.259
86865,77.781
86866,92.856
86867,73.819
86868,118.37
86869,94.375
86870,70.763
86871,206.815
86872,140.843
86873,96.168
86874,79.516
86875,173.087
86876,89.821
86877,85.873
86878,86.384
86879,88.478
86880,98.948
86881,72.278
86882,65.979
86883,126.924
86884,83.317
86885,100.03
86886,86.075
86887,121.304
86888,255.685
86889,264.746
86890,90.073
86891,97.919
86892,103.412
86893,108.548
86894,92.959
86895,96.505
86896,115.635
86897,175.441
86898,123.14
86899,126.49
86900,63.687
86901,64.938
86902,101.73
86903,113.29
86904,101.726
86905,76.943
86906,89.753
86907,173.461
86908,228.496
86909,76.911
86910,62.511
86911,85.881
86912,117.431
86913,113.822
86914,65.958
86915,76.624
86916,78.66
86917,63.954
86918,98.088
86919,147.254
86920,96.911
86921,106.583
86922,64.017
86923,235.693
86924,90.093
86925,120.531
86926,105.961
86927,72.127
86928,139.167
86929,70.714
86930,63.955
86931,103.093
86932,80.138
86933,113.507
86934,78.831
86935,84.229
86936,127.046
86937,99.847
86938,69.819
86939,117.312
86940,111.437
86941,110.513
86942,82.082
86943,75.662
86944,80.843
86945,76.439
86946,159.867
86947,95.75
86948,102.731
86949,113.784
86950,131.186
86951,80.145
86952,81.624
86953,55.177
86954,148.482
86955,81.256
86956,81.636
86957,73.075
86958,166.898
86959,136.796
86960,91.578
86961,77.902
86962,62.209
86963,125.932
86964,524.232
86965,94.098
86966,210.366
86967,75.301
86968,159.331
86969,318.82
86970,56.077
86971,93.433
86972,120.617
86973,65.15
86974,73.152
86975,222.955
86976,117.122
86977,184.803
86978,563.859
86979,86.401
86980,113.979
86981,84.03
86982,270.478
86983,86.038
86984,79.481
86985,96.604
86986,118.335
86987,100.367
86988,53.049
86989,70.023
86990,323.11
86991,109.032
86992,128.876
86993,69.801
86994,66.02
86995,74.188
86996,175.189
86997,95.7
86998,66.589
86999,100.378
87000,332.825
87001,101.204
87002,116.783
87003,242.201
87004,63.494
87005,62.134
87006,59.203
87007,69.9
87008,113.842
87009,148.984
87010,76.517
87011,65.539
87012,86.735
87013,477.257
87014,176.416
87015,106.089
87016,170.73
87017,98.167
87018,107.158
87019,1124.4
87020,84.623
87021,68.424
87022,78.311
87023,182.407
87024,83.596
87025,92.448
87026,156.592
87027,108.943
87028,103.77
87029,90.198
87030,316.404
87031,174.988
87032,74.603
87033,203.243
87034,112.223
87035,104.966
87036,110.563
87037,109.551
87038,73.958
87039,99.616
87040,76.77
87041,175.195
87042,164.623
87043,92.118
87044,74.543
87045,90.953
87046,60.092
87047,65.158
87048,104.964
87049,125.044
87050,105.178
87051,252.017
87052,55.365
87053,99.81
87054,86.038
87055,72.115
87056,175.035
87057,124.718
87058,109.435
87059,137.884
87060,95.234
87061,198.508
87062,81.896
87063,57.597
87064,78.28
87065,113.865
87066,137.568
87067,80.376
87068,139.264
87069,83.87
87070,98.999
87071,132.325
87072,95.639
87073,80.741
87074,55.42
87075,74.161
87076,82.804
87077,64.22
87078,284.999
87079,87.198
87080,72.132
87081,94.086
87082,144.823
87083,98.578
87084,124.158
87085,117.155
87086,100.592
87087,156.482
87088,76.642
87089,132.536
87090,155.12
87091,251.336
87092,176.359
87093,75.042
87094,62.26
87095,62.132
87096,90.28
87097,70.329
87098,79.222
87099,73.498
87100,72.764
87101,119.707
87102,317.318
87103,108.169
87104,70.377
87105,439.536
87106,187.533
87107,140.847
87108,50.196
87109,89.183
87110,110.089
87111,757.433
87112,145.887
87113,58.544
87114,119.084
87115,86.792
87116,98.192
87117,114.127
87118,113.807
87119,84.082
87120,79.502
87121,80.163
87122,93.846
87123,97.66
87124,82.249
87125,476.256
87126,504.244
87127,70.682
87128,70.066
87129,121.366
87130,105.396
87131,64.94
87132,78.196
87133,66.972
87134,76.471
87135,80.582
87136,132.9
87137,58.416
87138,98.107
87139,115.05
87140,93.233
87141,102.412
87142,81.737
87143,423.955
87144,73.84
87145,84.247
87146,73.431
87147,71.404
87148,63.67
87149,169.079
87150,124.211
87151,148.339
87152,64.214
87153,76.383
87154,128.015
87155,487.296
87156,66.481
87157,200.428
87158,95.365
87159,123.12
87160,102.468
87161,88.322
87162,179.15
87163,124.143
87164,120.889
87165,101.578
87166,91.258
87167,136.59
87168,121.275
87169,88.916
87170,290.666
87171,122.513
87172,106.982
87173,174.733
87174,84.056
87175,66.082
87176,125.632
87177,74.369
87178,68.655
87179,91.489
87180,88.072
87181,69.587
87182,60.665
87183,106.421
87184,80.239
87185,82.729
87186,101.455
87187,420.949
87188,100.416
87189,76.116
87190,97.33
87191,125.414
87192,191.467
87193,83.226
87194,67.365
87195,82.581
87196,399.845
87197,131.279
87198,78.797
87199,73.664
87200,320.364
87201,311.542
87202,173.814
87203,115.472
87204,66.668
87205,88.869
87206,87.77
87207,105.322
87208,71.647
87209,57.559
87210,53.097
87211,126.532
87212,84.062
87213,336.215
87214,78.127
87215,119.786
87216,444.264
87217,339.147
87218,66.106
87219,83.316
87220,84.901
87221,86.881
87222,120.372
87223,86.374
87224,64.965
87225,87.121
87226,109.497
87227,52.882
87228,212.444
87229,175.799
87230,79.035
87231,71.13
87232,77.929
87233,71.87
87234,72.336
87235,84.427
87236,157.411
87237,306.49
87238,132.902
87239,77.604
87240,90.111
87241,50.879
87242,96.551
87243,82.685
87244,51.304
87245,404.412
87246,74.465
87247,81.682
87248,79.611
87249,71.715
87250,192.004
87251,64.252
87252,380.026
87253,327.53
87254,70.932
87255,140.432
87256,273.242
87257,75.377
87258,105.802
87259,93.108
87260,76.837
87261,130.891
87262,97.998
87263,105.683
87264,103.506
87265,327.966
87266,68.785
87267,66.032
87268,85.036
87269,78.392
87270,104.238
87271,121.224
87272,77.496
87273,576.474
87274,56.969
87275,82.825
87276,93.279
87277,106.95
87278,159.527
87279,173.424
87280,131.662
87281,98.652
87282,79.596
87283,126.558
87284,197.157
87285,174.211
87286,93.754
87287,92.388
87288,72.839
87289,64.866
87290,67.504
87291,86.771
87292,73.995
87293,61.736
87294,161.311
87295,135.036
87296,72.015
87297,86.093
87298,167.265
87299,111.034
87300,93.131
87301,52.3
87302,130.702
87303,456.909
87304,90.665
87305,113.319
87306,82.797
87307,114.106
87308,247.574
87309,94.222
87310,98.709
87311,102.609
87312,94.873
87313,52.284
87314,81.221
87315,174.509
87316,66.771
87317,109.4
87318,70.062
87319,253.69
87320,58.374
87321,89.96
87322,77.691
87323,88.326
87324,106.864
87325,86.68
87326,329.474
87327,77.795
87328,77.596
87329,56.718
87330,68.723
87331,66.334
87332,81.225
87333,74.201
87334,237.286
87335,274.151
87336,68.046
87337,76.477
87338,87.492
87339,166.11
87340,67.572
87341,122.633
87342,93.6
87343,128.542
87344,163.983
87345,74.767
87346,77.123
87347,70.453
87348,66.614
87349,66.513
87350,82.639
87351,79.024
87352,99.238
87353,64.799
87354,61.5
87355,85.28
87356,607.271
87357,66.335
87358,156.321
87359,79.208
87360,123.676
87361,94.48
87362,107.993
87363,300.332
87364,106.792
87365,104.771
87366,75.442
87367,94.259
87368,65.087
87369,166.649
87370,254.155
87371,52.736
87372,70.297
87373,69.946
87374,211.371
87375,377.801
87376,98.286
87377,95.06
87378,101.312
87379,56.07
87380,95.698
87381,71.98
87382,82.035
87383,69.213
87384,185.881
87385,112.683
87386,82.928
87387,96.715
87388,223.403
87389,127.15
87390,92.344
87391,69.687
87392,83.352
87393,105.449
87394,80.372
87395,103.426
87396,125.099
87397,83.052
87398,128.249
87399,116.027
87400,92.46
87401,67.068
87402,108.016
87403,87.111
87404,72.643
87405,77.713
87406,122.364
87407,88.66
87408,108.491
87409,82.504
87410,65.195
87411,85.014
87412,85.48
87413,249.216
87414,90.354
87415,73.909
87416,66.677
87417,76.56
87418,100.865
87419,85.248
87420,72.633
87421,68.528
87422,77.546
87423,302.23
87424,338.496
87425,139.446
87426,341.399
87427,365.779
87428,104.698
87429,85.806
87430,82.137
87431,84.348
87432,58.283
87433,104.28
87434,83.862
87435,80.677
87436,82.648
87437,137.701
87438,58.625
87439,106.013
87440,76.545
87441,137.689
87442,98.193
87443,93.862
87444,387.894
87445,95.22
87446,89.078
87447,98.468
87448,85.086
87449,110.639
87450,102.621
87451,97.235
87452,179.071
87453,267.487
87454,222.44
87455,79.142
87456,98.921
87457,90.346
87458,117.444
87459,70.532
87460,138.06
87461,94.583
87462,79.206
87463,144.145
87464,122.74
87465,88.645
87466,75.486
87467,143.699
87468,102.024
87469,481.925
87470,59.241
87471,94.998
87472,112.453
87473,100.87
87474,94.766
87475,87.379
87476,206.916
87477,96.561
87478,82.492
87479,172.867
87480,118.41
87481,215.008
87482,54.395
87483,77.799
87484,67.886
87485,87.349
87486,172.274
87487,83.62
87488,80.935
87489,87.808
87490,68.293
87491,157.876
87492,246.655
87493,113.416
87494,123.431
87495,69.929
87496,182.454
87497,79.648
87498,130.521
87499,103.266
87500,65.004
87501,55.859
87502,75.445
87503,194.936
87504,289.697
87505,110.997
87506,77.769
87507,81.428
87508,58.002
87509,929.046
87510,109.251
87511,70.418
87512,87.724
87513,98.259
87514,203.056
87515,123.626
87516,118.722
87517,181.334
87518,58.838
87519,60.536
87520,59.752
87521,75.269
87522,96.499
87523,208.075
87524,110.85
87525,83.703
87526,206.141
87527,71.565
87528,88.455
87529,81.168
87530,80.285
87531,104.542
87532,83.088
87533,123.65
87534,123.568
87535,119.378
87536,61.64
87537,64.417
87538,53.748
87539,89.298
87540,119.952
87541,194.257
87542,110.4
87543,48.719
87544,58.789
87545,201.221
87546,740.207
87547,80.122
87548,528.327
87549,415.721
87550,78.131
87551,107.8
87552,74.566
87553,78.239
87554,82.875
87555,66.386
87556,236.324
87557,146.059
87558,174.005
87559,142.58
87560,103.082
87561,80.076
87562,218.126
87563,368.33
87564,79.243
87565,69.061
87566,113.26
87567,67.95
87568,74.342
87569,98.818
87570,89.914
87571,84.359
87572,127.301
87573,68.265
87574,85.749
87575,63.933
87576,304.969
87577,84.433
87578,58.648
87579,74.782
87580,78.623
87581,105.021
87582,84.894
87583,78.031
87584,165.93
87585,79.188
87586,81.891
87587,121.291
87588,85.603
87589,92.987
87590,101.612
87591,97.32
87592,62.764
87593,60.821
87594,84.276
87595,96.887
87596,107.071
87597,122.915
87598,70.208
87599,89.953
87600,361.914
87601,79.62
87602,74.591
87603,93.471
87604,338.618
87605,225.279
87606,191.334
87607,338.068
87608,61.245
87609,82.636
87610,129.145
87611,73.818
87612,127.654
87613,61.994
87614,80.925
87615,75.836
87616,234.141
87617,107.964
87618,77.726
87619,87.153
87620,92.851
87621,61.458
87622,501.464
87623,86.672
87624,91.05
87625,168.921
87626,85.952
87627,71.874
87628,78.849
87629,85.588
87630,104.595
87631,107.085
87632,181.481
87633,73.433
87634,70.67
87635,63.336
87636,174.686
87637,84.357
87638,104.06
87639,72.047
87640,78.933
87641,91.839
87642,468.078
87643,109.114
87644,235.636
87645,85.607
87646,76.411
87647,517.446
87648,93.908
87649,66.722
87650,75.758
87651,95.618
87652,138.035
87653,77.161
87654,70.174
87655,66.815
87656,499.463
87657,61.377
87658,81.886
87659,91.79
87660,73.732
87661,58.534
87662,85.85
87663,57.908
87664,111.086
87665,83.222
87666,527.259
87667,74.61
87668,93.298
87669,309.127
87670,420.19
87671,120.039
87672,206.173
87673,115.583
87674,81.974
87675,71.949
87676,89.1
87677,90.1
87678,77.207
87679,731.018
87680,127.586
87681,111.92
87682,78.593
87683,70.431
87684,307.078
87685,90.732
87686,87.852
87687,208.255
87688,74.096
87689,90.046
87690,196.466
87691,65.951
87692,59.867
87693,88.772
87694,67.118
87695,122.489
87696,92.411
87697,107.411
87698,102.797
87699,82.346
87700,82.157
87701,627.546
87702,105.87
87703,231.365
87704,125.55
87705,78.36
87706,120.384
87707,548.519
87708,213.461
87709,66.789
87710,73.733
87711,125.649
87712,94.137
87713,94.811
87714,59.066
87715,183.393
87716,359.995
87717,91.192
87718,54.706
87719,1381.238
87720,100.859
87721,103.112
87722,104.798
87723,63.42
87724,53.925
87725,65.347
87726,109.666
87727,64.385
87728,89.401
87729,74.952
87730,177.021
87731,99.919
87732,86.272
87733,114.201
87734,100.301
87735,68.37
87736,129.893
87737,75.254
87738,57.677
87739,90.546
87740,420.8
87741,63.937
87742,84.293
87743,71.993
87744,87.044
87745,84.483
87746,180.846
87747,84.024
87748,363.592
87749,103.57
87750,89.442
87751,111.859
87752,56.026
87753,114.225
87754,74.874
87755,55.923
87756,76.914
87757,75.259
87758,76.753
87759,83.038
87760,78.205
87761,66.435
87762,124.255
87763,387.191
87764,107.753
87765,97.877
87766,561.2
87767,78.489
87768,132.11
87769,286.902
87770,160.724
87771,86.088
87772,107.001
87773,82.738
87774,87.379
87775,103.486
87776,67.441
87777,66.625
87778,111.882
87779,80.881
87780,97.084
87781,170.227
87782,76.639
87783,65.286
87784,138.035
87785,67.885
87786,85.895
87787,80.11
87788,62.469
87789,293.853
87790,70.767
87791,183.166
87792,102.388
87793,267.821
87794,94.962
87795,99.576
87796,105.884
87797,251.813
87798,116.117
87799,95.787
87800,89.115
87801,126.099
87802,76.795
87803,217.761
87804,108.628
87805,73.515
87806,73.634
87807,108.048
87808,168.949
87809,81.976
87810,160.159
87811,60.625
87812,68.908
87813,356.91
87814,178.857
87815,73.719
87816,111.252
87817,79.468
87818,221.131
87819,102.662
87820,115.689
87821,295.934
87822,65.744
87823,85.094
87824,210.792
87825,82.508
87826,178.05
87827,91.854
87828,117.16
87829,70.011
87830,114.222
87831,94.63
87832,84.233
87833,68.364
87834,95.407
87835,82.892
87836,63.116
87837,112.596
87838,336.206
87839,250.737
87840,73.805
87841,338.475
87842,287.207
87843,109.144
87844,85.481
87845,87.468
87846,261.267
87847,62.105
87848,60.409
87849,123.891
87850,78.002
87851,203.935
87852,72.831
87853,72.486
87854,102.512
87855,115.343
87856,94.132
87857,96.235
87858,193.745
87859,153.443
87860,137.774
87861,89.624
87862,77.781
87863,99.921
87864,189.298
87865,113.562
87866,183.927
87867,242.986
87868,58.275
87869,77.677
87870,171.077
87871,71.225
87872,85.365
87873,94.062
87874,70.051
87875,135.441
87876,110.983
87877,72.157
87878,71.199
87879,107.845
87880,103.846
87881,70.271
87882,92.643
87883,110.921
87884,78.131
87885,53.817
87886,83.916
87887,1741.781
87888,87.034
87889,99.7
87890,82.664
87891,83.918
87892,66.413
87893,73.103
87894,861.56
87895,65.649
87896,116.123
87897,79.277
87898,270.56
87899,58.887
87900,71.555
87901,98.603
87902,229.492
87903,189.172
87904,95.454
87905,57.856
87906,309.642
87907,63.874
87908,478.742
87909,59.591
87910,100.256
87911,93.163
87912,131.976
87913,172.233
87914,90.951
87915,79.35
87916,329.158
87917,89.406
87918,69.195
87919,109.691
87920,86.731
87921,91.335
87922,75.583
87923,88.579
87924,178.276
87925,288.566
87926,76.517
87927,209.264
87928,69.976
87929,97.53
87930,62.134
87931,881.949
87932,88.897
87933,166.994
87934,255.713
87935,156.771
87936,300.623
87937,123.515
87938,378.256
87939,323.832
